"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"G","Wes Roach",5900,"Golf@Golf 06:00AM ET",47.000,"Golf"
"G","Angel Cabrera",5900,"Golf@Golf 06:00AM ET",39.500,"Golf"
"G","Spencer Levin",5900,"Golf@Golf 06:00AM ET",55.250,"Golf"
"G","Luke List",5800,"Golf@Golf 06:00AM ET",53.364,"Golf"
"G","Vaughn Taylor",5800,"Golf@Golf 06:00AM ET",47.553,"Golf"
"G","Chad Collins",5800,"Golf@Golf 06:00AM ET",42.891,"Golf"
"G","Sam Saunders",5800,"Golf@Golf 06:00AM ET",44.875,"Golf"
"G","David Toms",5800,"Golf@Golf 06:00AM ET",52.794,"Golf"
"G","Justin Leonard",5800,"Golf@Golf 06:00AM ET",46.273,"Golf"
"G","Ben Martin",5800,"Golf@Golf 06:00AM ET",57.381,"Golf"
"G","Scott Pinckney",5800,"Golf@Golf 06:00AM ET",46.460,"Golf"
"G","Miguel Angel Carballo",5700,"Golf@Golf 06:00AM ET",36.643,"Golf"
"G","Rory Sabbatini",5700,"Golf@Golf 06:00AM ET",37.083,"Golf"
"G","Si Woo Kim",5700,"Golf@Golf 06:00AM ET",55.537,"Golf"
"G","J.J. Henry",5700,"Golf@Golf 06:00AM ET",40.200,"Golf"
"G","Alex Cejka",5700,"Golf@Golf 06:00AM ET",59.476,"Golf"
"G","Tyler Aldridge",5700,"Golf@Golf 06:00AM ET",46.667,"Golf"
"G","Rob Oppenheim",5700,"Golf@Golf 06:00AM ET",47.529,"Golf"
"G","Camilo Villegas",5700,"Golf@Golf 06:00AM ET",48.457,"Golf"
"G","Morgan Hoffmann",5600,"Golf@Golf 06:00AM ET",46.167,"Golf"
"G","Shawn Stefani",5600,"Golf@Golf 06:00AM ET",43.875,"Golf"
"G","Martin Piller",5600,"Golf@Golf 06:00AM ET",43.861,"Golf"
"G","Sung Kang",5600,"Golf@Golf 06:00AM ET",47.739,"Golf"
"G","Hunter Mahan",5600,"Golf@Golf 06:00AM ET",40.132,"Golf"
"G","Greg Owen",5600,"Golf@Golf 06:00AM ET",44.120,"Golf"
"G","George McNeill",5600,"Golf@Golf 06:00AM ET",35.200,"Golf"
"G","Blayne Barber",5600,"Golf@Golf 06:00AM ET",45.295,"Golf"
"G","Sean O'Hair",5600,"Golf@Golf 06:00AM ET",55.675,"Golf"
"G","Ernie Els",5500,"Golf@Golf 06:00AM ET",48.250,"Golf"
"G","Nick Taylor",5500,"Golf@Golf 06:00AM ET",53.727,"Golf"
"G","Carlos Ortiz",5500,"Golf@Golf 06:00AM ET",38.600,"Golf"
"G","Jordan Niebrugge",5500,"Golf@Golf 06:00AM ET",22.333,"Golf"
"G","Johnson Wagner",5500,"Golf@Golf 06:00AM ET",53.190,"Golf"
"G","Michael Kim",5500,"Golf@Golf 06:00AM ET",54.875,"Golf"
"G","Scott Brown",5500,"Golf@Golf 06:00AM ET",52.386,"Golf"
"G","Greg Chalmers",5400,"Golf@Golf 06:00AM ET",30.182,"Golf"
"G","Brendon Todd",5400,"Golf@Golf 06:00AM ET",29.320,"Golf"
"G","Andres Gonzales",5400,"Golf@Golf 06:00AM ET",41.792,"Golf"
"G","Vijay Singh",5400,"Golf@Golf 06:00AM ET",49.842,"Golf"
"G","Kyle Stanley",5400,"Golf@Golf 06:00AM ET",51.043,"Golf"
"G","Kelly Kraft",5400,"Golf@Golf 06:00AM ET",48.656,"Golf"
"G","Matt Jones",5400,"Golf@Golf 06:00AM ET",47.326,"Golf"
"G","Whee Kim",5400,"Golf@Golf 06:00AM ET",44.717,"Golf"
"G","Jason Gore",5300,"Golf@Golf 06:00AM ET",49.022,"Golf"
"G","Jonas Blixt",5300,"Golf@Golf 06:00AM ET",52.227,"Golf"
"G","Cameron Smith",5300,"Golf@Golf 06:00AM ET",42.690,"Golf"
"G","Peter Malnati",5300,"Golf@Golf 06:00AM ET",39.089,"Golf"
"G","Will MacKenzie",5300,"Golf@Golf 06:00AM ET",49.182,"Golf"
"G","Lee McCoy",5300,"Golf@Golf 06:00AM ET",40.875,"Golf"
"G","Ted Potter",5300,"Golf@Golf 06:00AM ET",14.000,"Golf"
"G","Scott Stallings",5300,"Golf@Golf 06:00AM ET",42.587,"Golf"
"G","Brian Gay",5300,"Golf@Golf 06:00AM ET",38.318,"Golf"
"G","Tim Wilkinson",5300,"Golf@Golf 06:00AM ET",54.556,"Golf"
"G","Robert Allenby",5200,"Golf@Golf 06:00AM ET",27.500,"Golf"
"G","Tim Petrovic",5200,"Golf@Golf 06:00AM ET",30.625,"Golf"
"G","Steve Marino",5200,"Golf@Golf 06:00AM ET",46.125,"Golf"
"G","John Huh",5200,"Golf@Golf 06:00AM ET",50.295,"Golf"
"G","Henrik Norlander",5200,"Golf@Golf 06:00AM ET",51.941,"Golf"
"G","Dicky Pride",5200,"Golf@Golf 06:00AM ET",34.235,"Golf"
"G","Derek Ernst",5200,"Golf@Golf 06:00AM ET",41.750,"Golf"
"G","Zac Blair",5100,"Golf@Golf 06:00AM ET",46.907,"Golf"
"G","Brian Stuard",5100,"Golf@Golf 06:00AM ET",43.719,"Golf"
"G","Bronson Burgoon",5100,"Golf@Golf 06:00AM ET",49.913,"Golf"
"G","Erik Compton",5100,"Golf@Golf 06:00AM ET",37.909,"Golf"
"G","Tyrone Van Aswegen",5100,"Golf@Golf 06:00AM ET",53.615,"Golf"
"G","Andrew Landry",5100,"Golf@Golf 06:00AM ET",39.571,"Golf"
"G","Brett Stegmaier",5100,"Golf@Golf 06:00AM ET",50.160,"Golf"
"G","Steven Bowditch",5000,"Golf@Golf 06:00AM ET",35.271,"Golf"
"G","Dong-Hwan Lee",5000,"Golf@Golf 06:00AM ET",38.167,"Golf"
"G","Abraham Ancer",5000,"Golf@Golf 06:00AM ET",35.833,"Golf"
"G","Adam Rainaud",5000,"Golf@Golf 06:00AM ET",0,"Golf"
"G","Dawie Van der Walt",5000,"Golf@Golf 06:00AM ET",44.452,"Golf"
"G","Andrew Loupe",5000,"Golf@Golf 06:00AM ET",49.239,"Golf"
"G","Hiroshi Iwata",5000,"Golf@Golf 06:00AM ET",45.380,"Golf"
"G","Heath Slocum",5000,"Golf@Golf 06:00AM ET",24.875,"Golf"
"G","Darron Stiles",5000,"Golf@Golf 06:00AM ET",38.423,"Golf"
